full_text,sentiment
Tapi emang truk truk masang bendera one piece bener lo tadi siang aku liat ada truk yg pake ituu,Netral
Wkwkwk ga nyangka ada di fase negara takut sama bendera anime,Positif
bendera pawai kecil merah putih +gagang plastik https://t.co/DT62IVseZI,Netral
@plisitin kibarin bendera wanpis,Positif
@DokterTifa Bu saya senang sekali atas pembebasan tom dan hasto karna pak prabowo. Perihal Tweet ini juga saya setuju tp perihal bendera topi jerami sih saya tidak setuju bu justru itu simbol persatuan rakyat melawan tirani oslo. Saya yakin itu tidak di tunggangi oslo,Negatif
@punyanavita wedi kalah ro bendera anime,Netral
@KuncoroIslamis @wntrsldrs45 @bangherwin Mantan presiden konteksnya pas gus Dur kunjuan ke papua ngebolehin pengibaran bendera bintang kejora to ga boleh setinggi merah putih,Netral
@ARSIPAJA Tangkap dan beri pelajaran orang2 yg kibarkan bendera one piece beres pak . Action ....,Netral
@zy_zy_lestary Mereka kibarkan bendera bajak laut di tengah hut RI mereka lupa Merah Putih diperjuangkan dengan darah yang nyata.,Positif
@txtdrimedia takut sama bendera ,Positif
Suka banget sama para wibu ini. Mereka sekalinya dilarang buat ngibarin straw hat pirate flag malah nemu bendera lain utk dikibarin ,Negatif
@braveosiris Lha ini bendera merah putih dicampakan demi sepancingan emosi siapa yang harus bertanggung jawab? Polda? Entahlah. Besok mungkin bakar kitab suci demi sepancingan emosi. SUDAH MASAK N JADI BENAR AGAMA GABUNGAN FANTASI LIBIDO ITU https://t.co/EQWwdV83ru,Positif
@ArtistDessy @PropesaTV Tuma ii side baba ata watuchape tunakufa na bendera,Netral
@Taebearv17 @ReportThv_Ina Yang jelas² sekuter zio yang tiap hari bikin igs sampe bikin tato di lengan nya bendera israel aja. Kalian tetep bikin lagu buatan dia nangkring di bb 1. Member nya pun bikin vidio makasih ke sekuter. Si hyuk pun sama bikin vidio makasih kalo bukan karna sekuter tdk akan terjadi,Positif
Dinilai Upaya Pecah Belah Sistematis Ternyata Gibran Pernah Kenakan Pin Bendera One Piece saat Debat Pilpres https://t.co/R5NwR0rCwo,Netral
@jungjunluvr akan gua pake tuh bendera xdinary heroes,Netral
Apa 17an gue nyari bendera one piece aja ya,Netral
ni pemerintah terlalu sibuk bgt ngurus bendera one piece,Positif
@papuamuslim08 @jokowi Lha ini bendera merah putih dicampakan demi sepancingan emosi. Siapa yang harus bertanggung jawab? Polda? Entahlah. Besok mungkin kitab suci dibakar demi sepancingan emosi. SUDAH MASAK DAN JADI AGAMA GABUNGAN FANTASI LIBIDO ITU https://t.co/Q5TkxgFGGo,Positif
Bendera merah putih terlalu suci untuk negara yg korup ini,Positif
Negoromu temenan wedi ambek rakyat sing bersuara lewat bendera anime sampek ngarahno buzzer nang fb pisan ,Netral
Gus Dur aja izinkan Bintang Kejora MASAK bendera One Piece dilarang? Langsung dianggap ancaman. informasi lengkapnya gabung grup tele @faktahitam #faktahitam #bintangkejora #benderapapua #gusdur #onepiece #benderaonepiece #HUTRI80 #pemerintahindonesia #berantaskorupsi https://t.co/xef1duyYmd,Netral
pdhl tahun kmrn jg ada gsih yg masang bendera op? knp baru skrg ngerass terganggunya,Positif
@DS_yantie Model² begini nih yg boleh disebut potensi memecah belah bangsa. Kaum Bangsa berduit dan Jelata Jangan bendera One Piece yg di kuatirkan,Positif
Padahal cuma bendera MugiWaras tapi pada takut.,Positif
@tempodotco Hak Asasi Manusia jdi terserah mereka mau kibarin bendera apapun selagi tidak di atas merah putih ,Positif
@Anak__Ogi Lha ini bendera merah putih dicampakan demi sepancingan emosi siapa yg harus bertanggung jawab? Polda? Entahlah. Besok mungkin kitab suci dibakar demi sepancingan emosi. SUDAH MASAK DAN JADI AGAMA GABUNGAN FANTASI LIBIDO ITU https://t.co/M3tbWW6FRg,Positif
Ya sudah. Aku ganti plan saja. Semoga nanti aku dapet istri perempuan asal Polandia. Sepertinya asyik kalau di depan rumah sepanjang Agustus aku ngibarin bendera Indonesia istriku ngibarin bendera Polandia ,Negatif
Asal jangan bendera Pelangi saja wkwk,Positif
ini beneran orang pemerintah sebegitu takutnya sama bendera topi jerami?! Tapi orang pemerintah ga takut apa ya sama sumpah nya pas Al-Qur'an di atas kepala mereka?,Positif
@solehsolihun Kami naikan bendera ini saja bg lebih was2 mereka https://t.co/UaRxRwoUgL,Positif
@DivHumas_Polri Lha ini bendera merah putih dicampakan orang demi sepancingan emosi siapa yang harus bertanggung jawab? Polda? Entahlah. Besok mungkin kitab suci di bakar demi sepancingan emosi. SUDAH MASAK N JADI AGAMA GABUNGAN FANTASI LIBIDO ITU https://t.co/gGdOgVxWUV,Positif
@ElvinaNara Sama bendera dia takut sama tuhan gak takut,Positif
Gak takut gak perduli kami anak muda gak takut akan kami kibarkan bendera One Piece bahkan bendera AKATSUKI akan gw kibarkan!!!,Negatif
@Iswardy2025 Parlimen Tambun kuat jilat pembangunan belia di pandang enteng. 5 kali hantar proposal &amp; keras kerja tapi tak di layan. Bila pemuda umno mohon bole pulak dapat. Padahal belia Tambun jugak pacak bendera PH PRU15.!!,Positif
@alfarisy25 Intuk kondisi negara saat ini bendera One Piece harus lebih tinggi dari bendera bangsa yang menjajah rakyatnya sendiri...,Positif
@ZAEffendy Lha ini bendera merah putih dicampakan orang dan tidak ada yang menyatakan bertanggung jawab polda? Entahlah besok mungkin kitab suci dibakar demi sepancingan emosi SUDAH MASAK N JADI AGAMA GABUNGAN FANTASI LIBIDO ITU https://t.co/QfNYs1ERkO,Positif
@rafiq_erouck Lha ini bendera merah putih dicampakan demi sepancingan emosi siapa yang harus bertanggung jawab? Polda? Entahlah. Hari ini bendera merah putih di campakan besok mungkin kitab suci entahlah MASAK N JADI AGAMA GABUNGAN FANTASI LIBIDO ITU https://t.co/x0iZIrdJYa,Positif
@txtdrimedia yaudah aku ngibarin bendera survey corps kalau gt,Positif
@EyesDigi58855 @todayanimenews Bendera RA (revolution army) lebih ke perlawanan tapu bendera mugiwara lebih baik karena rakyat hanya ingin bebas berpendapat ingin sama rata dan 1 tujuan perdamaian sesuai dengan pancasila terutama sila ke 5 ( keadilan sosial bagi seluruh rakyat Indonesia),Negatif
tapi iya juga tren bendera one piece ini kenapa riuhnya cepat ditanggepin sama pentolan pusat ya beda bet sama indonesia gelap. ntah lah modelan dua nabi twitter aja satu makan bareng satu lagi rasa proxy partai,Positif
@AryaNovrianus Sama bendera one piece aja takut,Positif
@idextratime Pasang merah putih Namun ada tiang dan bendera lain di sampingnya . Sebelum masuk gang rumah gw (-/+) 70 meter ada perum makobrimob .. Kira Di gruduk gak ya ?,Positif
@ReviMF1 @ElvinaNara Demi sepancingan emosi maka bendera merah putih pun di campakan siapa bertanggung jawab? Polda? Entahlah. Besok mungkin bakar kitab suci demi pancing emosi mari kita berdoa https://t.co/hbR63STjEe,Positif
UNTUK SEMUA PEJABAT TINGGI DAN PEMERINTAH TERHORMAT APAKAH PANTAS KALIAN TAKUT DENGAN BENDERA TENGKORAK TETAPI TIDAK TAKUT DENGAN SUMPAH DI ATAS AL-QUR'AN PANTAS BEGITU ? #ONEPIECE1156 #Indonesia #NKRI #PEMERINTAH #Suarakecilrakyat,Positif
@neVerAl0nely__ Iye emang gak masalah kalau bendera merah putih di atas bendera lain. Lah kalau kek gini gmna? Masuk provokasi atau gmna tolong di jelasin? Walaupun itu AI. Tapi ingat AI itu di buat oleh sang pembuat. https://t.co/68FGoiw2IL,Positif
@SPatar7994 @txtdrimedia Sapa yg mau ganti? Bendera bajak laut topi jerami tetap berkibar di bawah merah putih. Justru pemerintah yg menodai sakralnya merah putih negri yg udah diperjuangkan oleh para pahlawan malah menyengsarakan rakyat. Paham kau?,Positif
@enoliska_ Bendera PSHT pun juga ada sekarang yang kasusnya seperti one piece tapi ga ada suara tuh dari pemerintah ,Positif
Padahal kalo misal gak ditanggepi orang yg gatau animenya cuma mikir oh bendera wibu ,Positif
Sudah pasang bendera belum gais ? https://t.co/JYqDf41hU9,Netral
Di dalamnya terdapat radio tumpukan komik majalah shonen sunday tabloid dewasa serta bendera dengan logo sahabat ,Netral
@moodnns Kibarkan bendera putih udah,Netral
@cimbulpamungkas @himawansugeha95 Ya keren sekali! Bendera kartun seperti ini cuma seni kreatif bukan alasan untuk takut. Kalau mau variasi lain beri ide saya siap generate lagi. ,Negatif
@odsseys AYO KIBARKAN BENDERA DOUCHISU kali aja yang ini ga kena pidana kai,Netral
@AgusMagelangan Ini hanya sebuah bendera kenapa pula di larang dah gila ya modelnya,Positif
belom aja gua kibarin bendera kapal homo,Positif
Pejabat Rakus Indonesia Terlalu Dongok Sama bendera aja takut ,Positif
@kompascom Tidak lah..makar itu ada keterianya ada perlawanan ada kontak senjata dengan bentuk simbol bendera negara yg akan di buat. Ini apa cuman hiasan aja apa bedanya sama pendera2 partai yg di kibarkan,Positif
Udah setara bendera slank anjir ada dimana-mana wkwkwkwk,Netral
@BudiBukanIntel Bubar2. Ada game Arknights dia ada kelompok pemberontak namanya Reunion udah pake bendera itu aja udah (di gambar) party pooper kali Sri Mulyono ini https://t.co/mFgDezuUns,Netral
@MNevsky8 @KevinDota4 @animeupdates__ Ya benar. Anggota DPR Firman Soebagyo menyatakan bahwa mengibarkan bendera Strawhats One Piece bisa dianggap sebagai bentuk makar karena dianggap provokasi yang merugikan bangsa. Ia minta polisi interogasi pelaku (sumber: Tribun Medan 31/7/2025). Namun ini simbol protes,Netral
Bendera One Piece dianggap ancaman F*ck up !! #indonesiaGelap https://t.co/CmAIkFoDpy,Netral
beneran masang bendera one piece ,Negatif
@aditama_bimo @infoXwor_ Dulu juga takut sama bendera PKI coba kamu pasang bendera PKI,Netral
@Juwanramadhan Bendera Krusty Krab aja deh ,Netral
takut sama bendera animekkk,Positif
Bismillahir rahmaanir rahiim. Spezial bulan Agustus 2025 yaitu gratis ongkir sejabodetabek dan di luar itu potongan ongkir 10rb untuk pembuatan : 1. Bendera minimal bikin 1m x 1 5m 2. Sticker bahan vinyl minimal bikin 2 lembar a3. Disain bebas. WA : 0821 1928 1996,Netral
ni negara makin hari makin runyem bjir perkara bendera one piece aja dibilang pemecah belah bangsa segala mau diperkarain. elu pada kalo emg kerjaan lo sebegitu gabutnya gausah ditunjukin terang2an gt lah. pantes masalah yg lain kagak keurus ya elu kaga kerja monyet.,Positif
Ikut menaikkan bendera matahari merah,Netral
bendera anime lu takut bendera partai nohh pemecah belah bangsa. lu pada mikir kepentingan pribadi sama partai kapan mikir kepentingan rakyat.,Positif
@kompascom Pasang bendera anime malah ditindak tegas Korupsi ditindak dengan lembek bahkan hukuman nya dikurangi Emang badut hukum negara ini,Positif
kenapa ga pake bendera ini https://t.co/AL0QEvwp3f,Positif
ngibarin bendera k3 ajadeh biar seindonesia tetep selamat stay safe,Netral
terpantau 3 agustus blm ada yg ngibarin bendera di komplek rumah wkwkwk ada apa dgn indonesia?,Netral
Mtombo ntakupa until uanze kupata melanin kama Venom. The last thing in your mind will be hii bendera ya usenge,Netral
ayah gw tadi pagi nanya bendera wanpis apa sih? terus pas siang nemu mobil pickup ada dua bendera wanpis yang berkibar kanan kiri gede banget,Netral
otw mengibarkan bendera ️ https://t.co/8cIxTvYjxK,Netral
anjir aku abis bikin story ig MPR ngelarang bendera one piece jadi kena shadowban,Netral
@ElvinaNara Takut kok sama bendera anime goblok,Positif
gw pingin hidup sederhana dan menabung 80% gaji gue di emas tp skrg emas aja dipajakin mending beli valas apa beli bendera one piece ya,Netral
Simbol perlawanan cuman bendera SHP ya gengs. Kalo benderanya Shirohige itu simbol panti asuhan,Positif
@kompascom Ya jelas tidaklah. Makar itu perbuatan atau tindakan perlawanan menggunakan senjata merebut kedaulatan yg sah. Kl cuma bendera- ngeledek itu namanya ,Positif
@juaramerangkak @strrrgle Duduk di kursi kekuasaan emang lg hormat bendera 17an berdiri terus‍,Positif
Sepertinya Semarang jadi titik api pertama. Satu orang nampak diamankan wereng soklat dalam sebuah kongser. Tahu perkaranya apa? Mengibarkan bendera kartun yang itu. Bahkan dalam perspektif dinosaurus sepertiku Uber tolol sih.,Positif
@txtdrimedia Ga ada asap kalau ga ada api Makanya pemerintah itu jangan buat kebijakan yang nyiksa rakyat teruss. Sama bendera one piece aja takut.. tapi koruptor2 bangsat di pelihara.,Positif
Sebagai Nakama alias penggemar Anime One Piece sejak kecil. Sangat disayangkan ada kasus pengibaran bendera One Piece menjelang HUT RI ke-80. Jujur bingung mau ngomong apa ? Takut salah ngomong hahahaha.,Positif
akan w bikin bendera trus pakai foto seunghan ini kek KOCAK GANTENG PARAH IHHH PLSSSSS ADA YA MANUSIA SEGANTENG INI??? https://t.co/uIO0k3whGY,Negatif
Efek Rumah Kaca - Di Udara at Penta K Labs 5 2025 Area Menara Syahbandar Kota Lama Semarang. Bendera One Piece dinaikkan . KUBISA DIBUAT MENDERITA AKU BISA DIBUAT TAK BERNYAWA DIKURSILISTRIKKAN ATAU PUN DITIKAAAAMMM https://t.co/gzhXOTn29M,Netral
Ada yang ketar-ketir sama bendera anime,Positif
@misufikasu iyaa itu rencananyaa. pokoknya bendera wanpis harus berkibar,Netral
bendera dirumah entah nyelip dmn ga ketemu. jd gausah effort nyari biarin udah biarin kagak masang bendera.,Positif
ngibarin bendera one piece bareng bendera partai gerindra,Netral
Sampe lupa foto sendiri sama bendera pkwt sama orang orang batuk batuk semua (punten panitianya pada sakit batuk semua soalnya),Positif
Cuma bendera one piece koq takut amad nih patrick #benderaonepiece https://t.co/TJq7y7rVEp,Positif
@ridwanadit Negara apaan kali takut sama bendera anime WKAKAKAK,Positif
Soal bendera kartun itu https://t.co/54UCxLMGdK,Netral
wtb bendera wanpis #zonauang,Netral
sumpah ga ngerti bgt knp mereka2 ini kaya ke-triggered bgt sm bendera anime doang??? kyk the one piece thingy that's not even real what are they panic for? ketar-ketir kah kl masyarakat gerak in one line against all of you?,Positif
@hon_wamuchomba This is nonsence !it's the Kenyan taxpayers money sijui bendera na hii crew yote umebeba ya nini,Positif
tante dan berondongnya https://t.co/ATAG1orwQk https://t.co/krFnAryBzi https://t.co/K3zGDm9CTX https://t.co/UDBaJ5NpSA https://t.co/hnNl5a3WVQ https://t.co/Ya00xBsabB https://t.co/iIfVH0IcOT GoPay Pet Malming Malam Minggu Bendera Merah Putih Rebahan https://t.co/cbHEEz8wKQ,Netral
pemerintahan kocak lebih takut sama bendera one piece daripada tuhan,Positif
@txtdrimedia Seharusnya kalian introspeksi diri kenapa semakin banyak masyarakat yang mengibarkan bendera seperti itu.,Positif
[ Jav Sub Indo ] mertua kurang 4jar - shoko takahashi https://t.co/TLDEEk4QkD https://t.co/dkLlZfGfyC https://t.co/SaTVYlqHfx https://t.co/egFUwMa5Nc https://t.co/ZeiSR8hYnW https://t.co/dFI34wMfsH https://t.co/ZeTcEbftML GoPay Pet Malming Malam Minggu Bendera #javsubindo https://t.co/vWfTge5ZOc,Positif
@infoXwor_ Cuma bendera fiksi doang .,Positif
Agustus kali ini mau ngibarin bendera putih aja soalnya udah cape banget bray,Positif
@HumorJonTampan Bendera Jepun itu dikasi topi jerami dulu baru keliatan terbalik apa tidak. Tapi nanti bala tentara Nipon marah dianggap nyeleneh hahaa,Positif
paksa adek buat menuhin h4srat https://t.co/FmoXfUWjTs https://t.co/8E7adgd9Ch https://t.co/TgP80mPNYn https://t.co/Mo7fEvkEuy https://t.co/VVpzq7fOXv https://t.co/7FvIeo2EUW https://t.co/uIFnvQbKbK GoPay Pet Malming Malam Minggu Bendera Merah Putih Rebahan https://t.co/7XTM5rTkr1,Positif
@himawansugeha95 Kalau ada bendera kartun berkibar di kantor polisi reaksinya bakal gimana pak ,Positif
Judol noh diurusin orams noh basically dah jadi organized crime diurusin juga Ngurusin bendera ni playbook mulyono bgt awowkwok,Positif
@kompascom Apakah semua orang padang mengibarkan bendera RI ??????,Netral
ometv dede cantik https://t.co/I8RQiUJYkP https://t.co/4J9fNccEIZ https://t.co/yjMtcZCAPM https://t.co/50KA0vuZMK https://t.co/XE6vGpE5T5 https://t.co/z9XcJ8R5L7 https://t.co/0QTyUPnBp7 GoPay Pet Malming Malam Minggu Bendera Merah Putih Rebahan #ometvviral https://t.co/QsE0PUvd3Q,Netral
akankah ke merbabu bawa bendera wanpis?,Netral
Bangsa yang besar adalah bangsa yang menghargai jasa para pahlawannya! Mari kita semarakkan HUT RI ke-80 dengan mengibarkan Bendera Merah Putih ️ selama 1 bulan penuh mulai 1 31 Agustus 2025 https://t.co/4OjogMnB6E,Negatif
selain pake bendera wanpis sekalian setel lagu gallerian 'judgment of evil' https://t.co/AWEBeWwko8,Netral
@farisrachman_1 @comocim Cara sistem lebih baik adalah dengan mengganti sistem yang baru dan ini caranya baru juga kibar bendera fiksi yang memiliki arti freedom malah di giniin apalagi kalok gerak beneran ketar ketir kau,Positif
Malam minggu malming rebahan blok m bendera gopay pet pagii pagiii tidur siang ready vcs https://t.co/9oLD3So16c https://t.co/kYm42mJfFN,Netral
hijab suka ngews https://t.co/FmoXfUVM3U https://t.co/Kgf9rok2QN https://t.co/TgP80mPg8P https://t.co/v39odFXwLE https://t.co/eftuCbNol8 https://t.co/tcRqOSQQIN https://t.co/nM4esRd8aa GoPay Pet Malming Malam Minggu Bendera Merah Putih https://t.co/0gqBpQvNcx,Netral
@tempodotco Pemecah bagaimana kita bersatu dengan bendera onepiece merdeka,Netral
@macronized bendera kita mah item putih coklat,Netral
Seorang laki laki terjepit pintu akibat mobil yang sangat cepat melaju tanpa melihat pintu mobil terbuka Blok M Malam Minggu Bendera Malming SECRET DEAL EP2 #ShineEP1 https://t.co/OFJqTN5omt,Netral
Bagusan bendera nya Akagami no Shanks gak sih?,Negatif
takut kok sama bendera anime. ini negara apa si,Positif
mengibarkan bendera One Piece gak papa sah sah saja sebagai bentuk protes atau gerakan nda papa tapi jangan lebih tinggi dari merah putih.,Positif
mau ikut juga or else w tahun ini gaakan pasang bendera dirumah,Positif
@iwanfals apa? masang bendera mau dipajakin?,Netral
Bendera lucu begini kok di takuti....... Negara demokrasi tapi rancangan kebijakan tidak transparan itu lebih lucu. https://t.co/wcQsWOItYx,Positif
@kegblgnunfaedh Heleh urusan ginian doang ribut loo Masih bnyk hal yg diurusin daripada ngelarang bendera one piece doang. Takut lo di samber gledek,Positif
@Ricky_Mwakilasa Bio Yako ina bendera ya Tanzania,Netral
